Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 4 [3840/49000 (8%)]	Train Loss: 1.460408	Val Loss: 1.442928	Val Acc: 51.875
Train Epoch: 4 [4480/49000 (9%)]	Train Loss: 1.425897	Val Loss: 1.452814	Val Acc: 53.75
Train Epoch: 4 [5120/49000 (10%)]	Train Loss: 1.265953	Val Loss: 1.559872	Val Acc: 48.125
Train Epoch: 4 [5760/49000 (12%)]	Train Loss: 1.477094	Val Loss: 1.519714	Val Acc: 51.5625
Train Epoch: 4 [6400/49000 (13%)]	Train Loss: 1.658611	Val Loss: 1.522374	Val Acc: 49.375
Train Epoch: 4 [7040/49000 (14%)]	Train Loss: 1.375972	Val Loss: 1.347407	Val Acc: 56.875
Train Epoch: 4 [7680/49000 (16%)]	Train Loss: 1.602509	Val Loss: 1.398609	Val Acc: 50.625
Train Epoch: 4 [8320/49000 (17%)]	Train Loss: 1.462780	Val Loss: 1.563161	Val Acc: 48.4375
Train Epoch: 4 [8960/49000 (18%)]	Train Loss: 1.743895	Val Loss: 1.362166	Val Acc: 53.4375
Train Epoch: 4 [9600/49000 (20%)]	Train Loss: 1.744692	Val Loss: 1.433957	Val Acc: 49.6875
Train Epoch: 4 [10240/49000 (21%)]	Train Loss: 1.671000	Val Loss: 1.460153	Val Acc: 53.125
Train Epoch: 4 [10880/49000 (22%)]	Train Loss: 1.820253	Val Loss: 1.486621	Val Acc: 52.5
Train Epoch: 4 [11520/49000 (23%)]	Train Loss: 1.558516	Val Loss: 1.502737	Val Acc: 49.0625
Train Epoch: 4 [12160/49000 (25%)]	Train Loss: 1.759482	Val Loss: 1.320672	Val Acc: 55.625
Train Epoch: 4 [12800/49000 (26%)]	Train Loss: 1.703108	Val Loss: 1.298180	Val Acc: 55.0
Train Epoch: 4 [13440/49000 (27%)]	Train Loss: 1.531483	Val Loss: 1.415221	Val Acc: 51.25
Train Epoch: 4 [14080/49000 (29%)]	Train Loss: 1.391418	Val Loss: 1.247024	Val Acc: 56.5625
Train Epoch: 4 [14720/49000 (30%)]	Train Loss: 1.566469	Val Loss: 1.518483	Val Acc: 52.8125
Train Epoch: 4 [15360/49000 (31%)]	Train Loss: 1.531354	Val Loss: 1.454016	Val Acc: 49.0625
Train Epoch: 4 [16000/49000 (33%)]	Train Loss: 1.769394	Val Loss: 1.415729	Val Acc: 51.875
Train Epoch: 4 [16640/49000 (34%)]	Train Loss: 1.339398	Val Loss: 1.376339	Val Acc: 55.9375
Train Epoch: 4 [17280/49000 (35%)]	Train Loss: 1.469029	Val Loss: 1.289253	Val Acc: 55.625
Train Epoch: 4 [17920/49000 (37%)]	Train Loss: 1.372886	Val Loss: 1.445947	Val Acc: 51.25
Train Epoch: 4 [18560/49000 (38%)]	Train Loss: 1.559514	Val Loss: 1.346631	Val Acc: 54.6875
Train Epoch: 4 [19200/49000 (39%)]	Train Loss: 1.663127	Val Loss: 1.347754	Val Acc: 52.5
Train Epoch: 4 [19840/49000 (40%)]	Train Loss: 1.387660	Val Loss: 1.688776	Val Acc: 47.5
Train Epoch: 4 [20480/49000 (42%)]	Train Loss: 1.673707	Val Loss: 1.470782	Val Acc: 52.5
Train Epoch: 4 [21120/49000 (43%)]	Train Loss: 1.666411	Val Loss: 1.357260	Val Acc: 58.125
Train Epoch: 4 [21760/49000 (44%)]	Train Loss: 1.509057	Val Loss: 1.524389	Val Acc: 46.875
Train Epoch: 4 [22400/49000 (46%)]	Train Loss: 1.360782	Val Loss: 1.302677	Val Acc: 59.375
Train Epoch: 4 [23040/49000 (47%)]	Train Loss: 1.560690	Val Loss: 1.425866	Val Acc: 51.875
Train Epoch: 4 [23680/49000 (48%)]	Train Loss: 1.846048	Val Loss: 1.341014	Val Acc: 55.625
Train Epoch: 4 [24320/49000 (50%)]	Train Loss: 1.260248	Val Loss: 1.405073	Val Acc: 50.625
Train Epoch: 4 [24960/49000 (51%)]	Train Loss: 1.511625	Val Loss: 1.348140	Val Acc: 52.5
Train Epoch: 4 [25600/49000 (52%)]	Train Loss: 1.664975	Val Loss: 1.267835	Val Acc: 55.625
Train Epoch: 4 [26240/49000 (54%)]	Train Loss: 1.583556	Val Loss: 1.415977	Val Acc: 51.5625
Train Epoch: 4 [26880/49000 (55%)]	Train Loss: 1.755453	Val Loss: 1.646714	Val Acc: 48.125
Train Epoch: 4 [27520/49000 (56%)]	Train Loss: 2.067379	Val Loss: 1.505661	Val Acc: 49.375
Train Epoch: 4 [28160/49000 (57%)]	Train Loss: 1.668065	Val Loss: 1.644958	Val Acc: 50.625
Train Epoch: 4 [28800/49000 (59%)]	Train Loss: 1.772710	Val Loss: 1.539261	Val Acc: 49.0625
Train Epoch: 4 [29440/49000 (60%)]	Train Loss: 1.648913	Val Loss: 1.588126	Val Acc: 48.4375
Train Epoch: 4 [30080/49000 (61%)]	Train Loss: 1.583802	Val Loss: 1.378042	Val Acc: 54.375
Train Epoch: 4 [30720/49000 (63%)]	Train Loss: 1.595160	Val Loss: 1.493993	Val Acc: 48.75
Train Epoch: 4 [31360/49000 (64%)]	Train Loss: 1.504215	Val Loss: 1.200635	Val Acc: 59.375
Train Epoch: 4 [32000/49000 (65%)]	Train Loss: 1.468072	Val Loss: 1.335501	Val Acc: 55.9375
Train Epoch: 4 [32640/49000 (67%)]	Train Loss: 1.515195	Val Loss: 1.318545	Val Acc: 55.625
Train Epoch: 4 [33280/49000 (68%)]	Train Loss: 1.331530	Val Loss: 1.298626	Val Acc: 54.6875
Train Epoch: 4 [33920/49000 (69%)]	Train Loss: 1.590405	Val Loss: 1.653809	Val Acc: 47.1875
Train Epoch: 4 [34560/49000 (70%)]	Train Loss: 1.321093	Val Loss: 1.504319	Val Acc: 50.625
Train Epoch: 4 [35200/49000 (72%)]	Train Loss: 1.341174	Val Loss: 1.268467	Val Acc: 56.5625
Train Epoch: 4 [35840/49000 (73%)]	Train Loss: 1.240514	Val Loss: 1.250974	Val Acc: 58.125
Train Epoch: 4 [36480/49000 (74%)]	Train Loss: 1.678113	Val Loss: 1.384742	Val Acc: 53.4375
Train Epoch: 4 [37120/49000 (76%)]	Train Loss: 1.419956	Val Loss: 1.496256	Val Acc: 50.0
Train Epoch: 4 [37760/49000 (77%)]	Train Loss: 1.904835	Val Loss: 1.397484	Val Acc: 50.9375
Train Epoch: 4 [38400/49000 (78%)]	Train Loss: 1.485919	Val Loss: 1.270231	Val Acc: 55.9375
Train Epoch: 4 [39040/49000 (80%)]	Train Loss: 1.628956	Val Loss: 1.191381	Val Acc: 60.0
Train Epoch: 4 [39680/49000 (81%)]	Train Loss: 1.411873	Val Loss: 1.364275	Val Acc: 56.875
Train Epoch: 4 [40320/49000 (82%)]	Train Loss: 1.451513	Val Loss: 1.278362	Val Acc: 60.0
Train Epoch: 4 [40960/49000 (84%)]	Train Loss: 1.764282	Val Loss: 1.416646	Val Acc: 52.1875
Train Epoch: 4 [41600/49000 (85%)]	Train Loss: 1.741622	Val Loss: 1.411086	Val Acc: 55.3125
Train Epoch: 4 [42240/49000 (86%)]	Train Loss: 1.566238	Val Loss: 1.554955	Val Acc: 52.1875
Train Epoch: 4 [42880/49000 (87%)]	Train Loss: 1.696367	Val Loss: 1.407508	Val Acc: 53.75
Train Epoch: 4 [43520/49000 (89%)]	Train Loss: 1.519634	Val Loss: 1.476339	Val Acc: 53.4375
Train Epoch: 4 [44160/49000 (90%)]	Train Loss: 1.621710	Val Loss: 1.251898	Val Acc: 58.75
Train Epoch: 4 [44800/49000 (91%)]	Train Loss: 1.536643	Val Loss: 1.294476	Val Acc: 57.5
Train Epoch: 4 [45440/49000 (93%)]	Train Loss: 1.430077	Val Loss: 1.417648	Val Acc: 50.9375
Train Epoch: 4 [46080/49000 (94%)]	Train Loss: 1.737744	Val Loss: 1.336373	Val Acc: 54.6875
Train Epoch: 4 [46720/49000 (95%)]	Train Loss: 1.553564	Val Loss: 1.468878	Val Acc: 54.375
Train Epoch: 4 [47360/49000 (97%)]	Train Loss: 1.105446	Val Loss: 1.364882	Val Acc: 53.125
Train Epoch: 4 [48000/49000 (98%)]	Train Loss: 1.461847	Val Loss: 1.310913	Val Acc: 55.0
Train Epoch: 4 [48640/49000 (99%)]	Train Loss: 1.654621	Val Loss: 1.477313	Val Acc: 51.875
Train Epoch: 5 [0/49000 (0%)]	Train Loss: 1.569606	Val Loss: 1.361891	Val Acc: 56.5625
Train Epoch: 5 [640/49000 (1%)]	Train Loss: 1.479636	Val Loss: 1.360300	Val Acc: 53.4375
Train Epoch: 5 [1280/49000 (3%)]	Train Loss: 1.483520	Val Loss: 1.496460	Val Acc: 55.9375
Train Epoch: 5 [1920/49000 (4%)]	Train Loss: 1.566091	Val Loss: 1.409260	Val Acc: 52.1875
Train Epoch: 5 [2560/49000 (5%)]	Train Loss: 1.808023	Val Loss: 1.461648	Val Acc: 51.5625
Train Epoch: 5 [3200/49000 (7%)]	Train Loss: 1.386600	Val Loss: 1.515621	Val Acc: 48.125
Train Epoch: 5 [3840/49000 (8%)]	Train Loss: 1.331109	Val Loss: 1.480851	Val Acc: 52.8125
Train Epoch: 5 [4480/49000 (9%)]	Train Loss: 1.603937	Val Loss: 1.404322	Val Acc: 55.625
Train Epoch: 5 [5120/49000 (10%)]	Train Loss: 1.775092	Val Loss: 1.430459	Val Acc: 53.4375
Train Epoch: 5 [5760/49000 (12%)]	Train Loss: 1.823663	Val Loss: 1.361179	Val Acc: 57.1875
Train Epoch: 5 [6400/49000 (13%)]	Train Loss: 1.362931	Val Loss: 1.410751	Val Acc: 53.75
Train Epoch: 5 [7040/49000 (14%)]	Train Loss: 1.570613	Val Loss: 1.294887	Val Acc: 60.9375
Train Epoch: 5 [7680/49000 (16%)]	Train Loss: 1.654041	Val Loss: 1.525465	Val Acc: 49.6875
Train Epoch: 5 [8320/49000 (17%)]	Train Loss: 1.583981	Val Loss: 1.516501	Val Acc: 50.9375
Train Epoch: 5 [8960/49000 (18%)]	Train Loss: 1.665874	Val Loss: 1.361825	Val Acc: 57.8125
Train Epoch: 5 [9600/49000 (20%)]	Train Loss: 1.892129	Val Loss: 1.367689	Val Acc: 57.1875
Train Epoch: 5 [10240/49000 (21%)]	Train Loss: 1.842222	Val Loss: 1.426028	Val Acc: 51.25
Train Epoch: 5 [10880/49000 (22%)]	Train Loss: 1.655977	Val Loss: 1.439606	Val Acc: 53.75
Train Epoch: 5 [11520/49000 (23%)]	Train Loss: 1.447655	Val Loss: 1.443476	Val Acc: 53.125
Train Epoch: 5 [12160/49000 (25%)]	Train Loss: 1.378038	Val Loss: 1.276302	Val Acc: 53.75
Train Epoch: 5 [12800/49000 (26%)]	Train Loss: 1.578735	Val Loss: 1.540599	Val Acc: 48.75
Train Epoch: 5 [13440/49000 (27%)]	Train Loss: 1.678879	Val Loss: 1.375812	Val Acc: 53.4375
Train Epoch: 5 [14080/49000 (29%)]	Train Loss: 1.607955	Val Loss: 1.457927	Val Acc: 55.625
Train Epoch: 5 [14720/49000 (30%)]	Train Loss: 1.562626	Val Loss: 1.432539	Val Acc: 54.375
Train Epoch: 5 [15360/49000 (31%)]	Train Loss: 1.439258	Val Loss: 1.425428	Val Acc: 55.625
Train Epoch: 5 [16000/49000 (33%)]	Train Loss: 1.226077	Val Loss: 1.268818	Val Acc: 57.8125
Train Epoch: 5 [16640/49000 (34%)]	Train Loss: 1.464934	Val Loss: 1.245139	Val Acc: 56.5625
Train Epoch: 5 [17280/49000 (35%)]	Train Loss: 1.504448	Val Loss: 1.335656	Val Acc: 54.0625
Train Epoch: 5 [17920/49000 (37%)]	Train Loss: 1.361678	Val Loss: 1.406901	Val Acc: 52.1875
Train Epoch: 5 [18560/49000 (38%)]	Train Loss: 2.006393	Val Loss: 1.375234	Val Acc: 52.5
Train Epoch: 5 [19200/49000 (39%)]	Train Loss: 1.517826	Val Loss: 1.416463	Val Acc: 52.8125
Train Epoch: 5 [19840/49000 (40%)]	Train Loss: 1.883662	Val Loss: 1.333163	Val Acc: 53.125
Train Epoch: 5 [20480/49000 (42%)]	Train Loss: 1.454511	Val Loss: 1.426738	Val Acc: 52.1875
Train Epoch: 5 [21120/49000 (43%)]	Train Loss: 1.266438	Val Loss: 1.569458	Val Acc: 50.0
Train Epoch: 5 [21760/49000 (44%)]	Train Loss: 1.537197	Val Loss: 1.363039	Val Acc: 52.5
Train Epoch: 5 [22400/49000 (46%)]	Train Loss: 1.448666	Val Loss: 1.330429	Val Acc: 55.9375
Train Epoch: 5 [23040/49000 (47%)]	Train Loss: 1.518181	Val Loss: 1.454655	Val Acc: 51.25
Train Epoch: 5 [23680/49000 (48%)]	Train Loss: 1.390645	Val Loss: 1.346482	Val Acc: 57.5
Train Epoch: 5 [24320/49000 (50%)]	Train Loss: 1.316194	Val Loss: 1.342174	Val Acc: 58.125
Train Epoch: 5 [24960/49000 (51%)]	Train Loss: 1.314408	Val Loss: 1.308415	Val Acc: 54.0625
Train Epoch: 5 [25600/49000 (52%)]	Train Loss: 1.817569	Val Loss: 1.217726	Val Acc: 60.0
Train Epoch: 5 [26240/49000 (54%)]	Train Loss: 1.411864	Val Loss: 1.522221	Val Acc: 53.75
Train Epoch: 5 [26880/49000 (55%)]	Train Loss: 1.226829	Val Loss: 1.711806	Val Acc: 49.6875
Train Epoch: 5 [27520/49000 (56%)]	Train Loss: 1.805713	Val Loss: 1.527035	Val Acc: 46.5625
Train Epoch: 5 [28160/49000 (57%)]	Train Loss: 1.412746	Val Loss: 1.326030	Val Acc: 54.0625
Train Epoch: 5 [28800/49000 (59%)]	Train Loss: 1.233140	Val Loss: 1.273177	Val Acc: 56.5625
Train Epoch: 5 [29440/49000 (60%)]	Train Loss: 1.466450	Val Loss: 1.363874	Val Acc: 56.875
Train Epoch: 5 [30080/49000 (61%)]	Train Loss: 1.221125	Val Loss: 1.305493	Val Acc: 57.1875
Train Epoch: 5 [30720/49000 (63%)]	Train Loss: 1.137548	Val Loss: 1.383736	Val Acc: 55.9375
Train Epoch: 5 [31360/49000 (64%)]	Train Loss: 1.370531	Val Loss: 1.329208	Val Acc: 58.125
Train Epoch: 5 [32000/49000 (65%)]	Train Loss: 1.611353	Val Loss: 1.561706	Val Acc: 50.9375
Train Epoch: 5 [32640/49000 (67%)]	Train Loss: 1.538055	Val Loss: 1.284551	Val Acc: 58.75
Train Epoch: 5 [33280/49000 (68%)]	Train Loss: 1.514895	Val Loss: 1.351939	Val Acc: 55.625
Train Epoch: 5 [33920/49000 (69%)]	Train Loss: 1.401904	Val Loss: 1.283301	Val Acc: 53.4375
Train Epoch: 5 [34560/49000 (70%)]	Train Loss: 1.551141	Val Loss: 1.458915	Val Acc: 52.1875
Train Epoch: 5 [35200/49000 (72%)]	Train Loss: 1.494216	Val Loss: 1.459975	Val Acc: 60.3125
Train Epoch: 5 [35840/49000 (73%)]	Train Loss: 1.569482	Val Loss: 1.237868	Val Acc: 58.4375
Train Epoch: 5 [36480/49000 (74%)]	Train Loss: 1.493760	Val Loss: 1.466264	Val Acc: 53.4375
Train Epoch: 5 [37120/49000 (76%)]	Train Loss: 1.281404	Val Loss: 1.224052	Val Acc: 55.0
Train Epoch: 5 [37760/49000 (77%)]	Train Loss: 1.489554	Val Loss: 1.194986	Val Acc: 61.25
Train Epoch: 5 [38400/49000 (78%)]	Train Loss: 1.606382	Val Loss: 1.325836	Val Acc: 58.75
Train Epoch: 5 [39040/49000 (80%)]	Train Loss: 1.464295	Val Loss: 1.485060	Val Acc: 53.75
Train Epoch: 5 [39680/49000 (81%)]	Train Loss: 1.310573	Val Loss: 1.374772	Val Acc: 55.3125
Train Epoch: 5 [40320/49000 (82%)]	Train Loss: 1.538734	Val Loss: 1.539381	Val Acc: 50.9375
Train Epoch: 5 [40960/49000 (84%)]	Train Loss: 1.555873	Val Loss: 1.293237	Val Acc: 59.0625
Train Epoch: 5 [41600/49000 (85%)]	Train Loss: 1.371691	Val Loss: 1.319843	Val Acc: 54.375
Train Epoch: 5 [42240/49000 (86%)]	Train Loss: 1.755680	Val Loss: 1.523401	Val Acc: 50.3125
Train Epoch: 5 [42880/49000 (87%)]	Train Loss: 1.934780	Val Loss: 1.478618	Val Acc: 53.125
Train Epoch: 5 [43520/49000 (89%)]	Train Loss: 1.374454	Val Loss: 1.518971	Val Acc: 50.0
Train Epoch: 5 [44160/49000 (90%)]	Train Loss: 1.410547	Val Loss: 1.419226	Val Acc: 53.75
Train Epoch: 5 [44800/49000 (91%)]	Train Loss: 1.613287	Val Loss: 1.517766	Val Acc: 50.3125
Train Epoch: 5 [45440/49000 (93%)]	Train Loss: 1.277110	Val Loss: 1.341515	Val Acc: 54.375
Train Epoch: 5 [46080/49000 (94%)]	Train Loss: 1.524119	Val Loss: 1.625302	Val Acc: 44.375
Train Epoch: 5 [46720/49000 (95%)]	Train Loss: 1.404133	Val Loss: 1.378033	Val Acc: 52.5
Train Epoch: 5 [47360/49000 (97%)]	Train Loss: 1.655888	Val Loss: 1.360548	Val Acc: 51.875
Train Epoch: 5 [48000/49000 (98%)]	Train Loss: 1.530879	Val Loss: 1.530240	Val Acc: 48.4375
Train Epoch: 5 [48640/49000 (99%)]	Train Loss: 1.522968	Val Loss: 1.332031	Val Acc: 52.8125
Train Epoch: 6 [0/49000 (0%)]	Train Loss: 1.555816	Val Loss: 1.440360	Val Acc: 51.875
Train Epoch: 6 [640/49000 (1%)]	Train Loss: 1.465729	Val Loss: 1.297535	Val Acc: 53.4375
Train Epoch: 6 [1280/49000 (3%)]	Train Loss: 1.316034	Val Loss: 1.267505	Val Acc: 58.125
Train Epoch: 6 [1920/49000 (4%)]	Train Loss: 1.346363	Val Loss: 1.400601	Val Acc: 55.0
Train Epoch: 6 [2560/49000 (5%)]	Train Loss: 1.428708	Val Loss: 1.273644	Val Acc: 58.4375
Train Epoch: 6 [3200/49000 (7%)]	Train Loss: 1.234157	Val Loss: 1.333185	Val Acc: 55.0
Train Epoch: 6 [3840/49000 (8%)]	Train Loss: 1.348042	Val Loss: 1.430486	Val Acc: 55.3125
Train Epoch: 6 [4480/49000 (9%)]	Train Loss: 1.419877	Val Loss: 1.314254	Val Acc: 55.3125
Train Epoch: 6 [5120/49000 (10%)]	Train Loss: 1.586040	Val Loss: 1.284998	Val Acc: 57.1875
Train Epoch: 6 [5760/49000 (12%)]	Train Loss: 1.337778	Val Loss: 1.276064	Val Acc: 62.1875
Train Epoch: 6 [6400/49000 (13%)]	Train Loss: 1.443902	Val Loss: 1.439338	Val Acc: 56.25
Train Epoch: 6 [7040/49000 (14%)]	Train Loss: 1.376469	Val Loss: 1.477199	Val Acc: 52.1875
Train Epoch: 6 [7680/49000 (16%)]	Train Loss: 1.640946	Val Loss: 1.438657	Val Acc: 51.5625
Train Epoch: 6 [8320/49000 (17%)]	Train Loss: 1.480981	Val Loss: 1.227202	Val Acc: 60.9375
Train Epoch: 6 [8960/49000 (18%)]	Train Loss: 1.482353	Val Loss: 1.314375	Val Acc: 55.9375
Train Epoch: 6 [9600/49000 (20%)]	Train Loss: 1.474669	Val Loss: 1.410251	Val Acc: 55.0
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 1.449898	Val Loss: 1.444451	Val Acc: 53.75
Train Epoch: 6 [10880/49000 (22%)]	Train Loss: 1.185145	Val Loss: 1.393570	Val Acc: 59.375
Train Epoch: 6 [11520/49000 (23%)]	Train Loss: 1.413327	Val Loss: 1.438074	Val Acc: 50.9375
Train Epoch: 6 [12160/49000 (25%)]	Train Loss: 1.310069	Val Loss: 1.492428	Val Acc: 49.6875
Train Epoch: 6 [12800/49000 (26%)]	Train Loss: 1.083156	Val Loss: 1.512320	Val Acc: 53.125
Train Epoch: 6 [13440/49000 (27%)]	Train Loss: 1.660868	Val Loss: 1.322284	Val Acc: 55.3125
Train Epoch: 6 [14080/49000 (29%)]	Train Loss: 1.424819	Val Loss: 1.291266	Val Acc: 56.5625
Train Epoch: 6 [14720/49000 (30%)]	Train Loss: 1.515479	Val Loss: 1.345058	Val Acc: 55.0
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 1.440638	Val Loss: 1.352701	Val Acc: 55.3125
Train Epoch: 6 [16000/49000 (33%)]	Train Loss: 1.179215	Val Loss: 1.346290	Val Acc: 56.25
Train Epoch: 6 [16640/49000 (34%)]	Train Loss: 1.478691	Val Loss: 1.410643	Val Acc: 53.125
Train Epoch: 6 [17280/49000 (35%)]	Train Loss: 1.504594	Val Loss: 1.517007	Val Acc: 50.3125
Train Epoch: 6 [17920/49000 (37%)]	Train Loss: 1.236505	Val Loss: 1.329056	Val Acc: 56.875
Train Epoch: 6 [18560/49000 (38%)]	Train Loss: 1.646713	Val Loss: 1.409006	Val Acc: 54.375
Train Epoch: 6 [19200/49000 (39%)]	Train Loss: 1.388951	Val Loss: 1.435199	Val Acc: 51.875
Train Epoch: 6 [19840/49000 (40%)]	Train Loss: 1.833660	Val Loss: 1.487968	Val Acc: 53.125
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 1.190577	Val Loss: 1.446935	Val Acc: 53.4375
Train Epoch: 6 [21120/49000 (43%)]	Train Loss: 1.393244	Val Loss: 1.327725	Val Acc: 55.625
Train Epoch: 6 [21760/49000 (44%)]	Train Loss: 1.462203	Val Loss: 1.382071	Val Acc: 56.5625
Train Epoch: 6 [22400/49000 (46%)]	Train Loss: 1.685757	Val Loss: 1.258416	Val Acc: 58.4375
Train Epoch: 6 [23040/49000 (47%)]	Train Loss: 1.387316	Val Loss: 1.295199	Val Acc: 54.0625
Train Epoch: 6 [23680/49000 (48%)]	Train Loss: 1.782408	Val Loss: 1.360110	Val Acc: 53.4375
Train Epoch: 6 [24320/49000 (50%)]	Train Loss: 1.508703	Val Loss: 1.379538	Val Acc: 56.5625
Train Epoch: 6 [24960/49000 (51%)]	Train Loss: 1.734995	Val Loss: 1.513918	Val Acc: 53.125
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 1.628743	Val Loss: 1.407383	Val Acc: 49.375
Train Epoch: 6 [26240/49000 (54%)]	Train Loss: 1.895855	Val Loss: 1.412423	Val Acc: 59.0625
Train Epoch: 6 [26880/49000 (55%)]	Train Loss: 1.302101	Val Loss: 1.529670	Val Acc: 48.4375
Train Epoch: 6 [27520/49000 (56%)]	Train Loss: 1.640861	Val Loss: 1.460264	Val Acc: 56.5625
Train Epoch: 6 [28160/49000 (57%)]	Train Loss: 1.285502	Val Loss: 1.202761	Val Acc: 61.25
Train Epoch: 6 [28800/49000 (59%)]	Train Loss: 1.430384	Val Loss: 1.214157	Val Acc: 56.875
Train Epoch: 6 [29440/49000 (60%)]	Train Loss: 1.700098	Val Loss: 1.310829	Val Acc: 56.25
Train Epoch: 6 [30080/49000 (61%)]	Train Loss: 1.770263	Val Loss: 1.441462	Val Acc: 52.8125
Train Epoch: 6 [30720/49000 (63%)]	Train Loss: 1.822906	Val Loss: 1.273340	Val Acc: 59.6875
Train Epoch: 6 [31360/49000 (64%)]	Train Loss: 1.487540	Val Loss: 1.372946	Val Acc: 58.125
Train Epoch: 6 [32000/49000 (65%)]	Train Loss: 1.452968	Val Loss: 1.435779	Val Acc: 55.625
Train Epoch: 6 [32640/49000 (67%)]	Train Loss: 1.617826	Val Loss: 1.369441	Val Acc: 55.625
Train Epoch: 6 [33280/49000 (68%)]	Train Loss: 1.746946	Val Loss: 1.470546	Val Acc: 54.0625
Train Epoch: 6 [33920/49000 (69%)]	Train Loss: 1.425159	Val Loss: 1.436802	Val Acc: 54.6875
Train Epoch: 6 [34560/49000 (70%)]	Train Loss: 1.703527	Val Loss: 1.421806	Val Acc: 53.4375
Train Epoch: 6 [35200/49000 (72%)]	Train Loss: 1.292315	Val Loss: 1.390384	Val Acc: 55.625
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 1.450913	Val Loss: 1.407241	Val Acc: 52.5
Train Epoch: 6 [36480/49000 (74%)]	Train Loss: 1.501066	Val Loss: 1.211384	Val Acc: 58.4375
Train Epoch: 6 [37120/49000 (76%)]	Train Loss: 1.466289	Val Loss: 1.178504	Val Acc: 61.25
Train Epoch: 6 [37760/49000 (77%)]	Train Loss: 1.654771	Val Loss: 1.311948	Val Acc: 61.25
Train Epoch: 6 [38400/49000 (78%)]	Train Loss: 1.480779	Val Loss: 1.287105	Val Acc: 56.5625
Train Epoch: 6 [39040/49000 (80%)]	Train Loss: 1.390793	Val Loss: 1.325437	Val Acc: 55.0
Train Epoch: 6 [39680/49000 (81%)]	Train Loss: 1.362350	Val Loss: 1.375471	Val Acc: 50.625
Train Epoch: 6 [40320/49000 (82%)]	Train Loss: 1.453711	Val Loss: 1.518332	Val Acc: 51.5625
Train Epoch: 6 [40960/49000 (84%)]	Train Loss: 1.590668	Val Loss: 1.343242	Val Acc: 56.5625
Train Epoch: 6 [41600/49000 (85%)]	Train Loss: 1.550088	Val Loss: 1.439972	Val Acc: 52.8125
Train Epoch: 6 [42240/49000 (86%)]	Train Loss: 1.408769	Val Loss: 1.407289	Val Acc: 55.9375
Train Epoch: 6 [42880/49000 (87%)]	Train Loss: 1.619867	Val Loss: 1.280643	Val Acc: 59.6875
Train Epoch: 6 [43520/49000 (89%)]	Train Loss: 1.451940	Val Loss: 1.442215	Val Acc: 53.75
Train Epoch: 6 [44160/49000 (90%)]	Train Loss: 1.315594	Val Loss: 1.264310	Val Acc: 56.875
Train Epoch: 6 [44800/49000 (91%)]	Train Loss: 1.390529	Val Loss: 1.313591	Val Acc: 55.625
Train Epoch: 6 [45440/49000 (93%)]	Train Loss: 1.529446	Val Loss: 1.467423	Val Acc: 54.6875
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.361188	Val Loss: 1.393837	Val Acc: 51.5625
Train Epoch: 6 [46720/49000 (95%)]	Train Loss: 1.421207	Val Loss: 1.132593	Val Acc: 61.5625
Train Epoch: 6 [47360/49000 (97%)]	Train Loss: 1.426515	Val Loss: 1.391615	Val Acc: 51.25
Train Epoch: 6 [48000/49000 (98%)]	Train Loss: 1.804802	Val Loss: 1.534716	Val Acc: 53.125
Train Epoch: 6 [48640/49000 (99%)]	Train Loss: 1.283737	Val Loss: 1.298447	Val Acc: 59.0625
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 1.599047	Val Loss: 1.639223	Val Acc: 51.25
Train Epoch: 7 [640/49000 (1%)]	Train Loss: 1.530828	Val Loss: 1.373665	Val Acc: 52.8125
Train Epoch: 7 [1280/49000 (3%)]	Train Loss: 1.422937	Val Loss: 1.268688	Val Acc: 57.1875
Train Epoch: 7 [1920/49000 (4%)]	Train Loss: 1.305376	Val Loss: 1.349423	Val Acc: 54.0625
Train Epoch: 7 [2560/49000 (5%)]	Train Loss: 1.496568	Val Loss: 1.426043	Val Acc: 53.75
Train Epoch: 7 [3200/49000 (7%)]	Train Loss: 1.455269	Val Loss: 1.298635	Val Acc: 56.5625
Train Epoch: 7 [3840/49000 (8%)]	Train Loss: 1.270508	Val Loss: 1.437335	Val Acc: 52.5
Train Epoch: 7 [4480/49000 (9%)]	Train Loss: 1.624415	Val Loss: 1.417950	Val Acc: 52.8125
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 1.255101	Val Loss: 1.530541	Val Acc: 50.0
Train Epoch: 7 [5760/49000 (12%)]	Train Loss: 2.012184	Val Loss: 1.454816	Val Acc: 50.625
Train Epoch: 7 [6400/49000 (13%)]	Train Loss: 1.411429	Val Loss: 1.316843	Val Acc: 56.25
Train Epoch: 7 [7040/49000 (14%)]	Train Loss: 1.568130	Val Loss: 1.470629	Val Acc: 48.75
Train Epoch: 7 [7680/49000 (16%)]	Train Loss: 1.784977	Val Loss: 1.278295	Val Acc: 57.1875
